id;vin_number;registration_number;date_sent_to_fic;date_fixed;milage;car_element_name;fault_severity;cost;mechanics_report
2089;U61GIRXL61101092;B8101092;2000-08-01;2000-08-02;12633;Hamulce;8;4647;Komentarz mechanika
2090;U61GIRXL61101092;B8101092;2000-08-02;2000-08-09;12713;Wydech;5;5847;Komentarz mechanika
2091;U61GIRXL61101092;B8101092;2000-08-09;2000-08-15;11922;Silnik;5;7865;Komentarz mechanika
2092;U61GIRXL61101092;B8101092;2000-09-15;2000-09-20;12332;Silnik;1;815;Komentarz mechanika
2093;B44YNLHJ45101093;S4101093;2000-08-01;2000-08-10;16646;Hamulce;3;5485;Komentarz mechanika
2094;B44YNLHJ45101093;S4101093;2000-10-10;2000-10-14;16606;Hamulce;6;891;Komentarz mechanika
2095;B44YNLHJ45101093;S4101093;2000-10-14;2000-10-14;16971;Warczy;7;1286;Komentarz mechanika
2096;A80FKQFL24101094;O5101094;2000-07-01;2000-07-02;18889;Warczy;7;3823;Komentarz mechanika
2097;A80FKQFL24101094;O5101094;2000-07-02;2000-07-03;19083;Warczy;8;2948;Komentarz mechanika
2098;A80FKQFL24101094;O5101094;2000-07-03;2000-07-11;18346;Wydech;3;7737;Komentarz mechanika
2099;W87CHRCM80101095;X5101095;2000-07-01;2000-07-08;17262;Wydech;9;2038;Komentarz mechanika
2100;X75GYCXI14101096;W7101096;2000-08-01;2000-08-02;11822;Warczy;10;371;Komentarz mechanika
2101;O55YLIZY56101097;M1101097;2000-06-01;2000-06-01;14652;Warczy;5;9587;Komentarz mechanika
2102;O55YLIZY56101097;M1101097;2000-06-01;2000-06-02;14741;Silnik;4;9081;Komentarz mechanika
2103;T51BHWGX68101098;A5101098;2000-06-01;2000-06-03;13602;Warczy;2;1485;Komentarz mechanika
2104;T51BHWGX68101098;A5101098;2000-06-03;2000-06-10;14080;Wydech;3;1827;Komentarz mechanika
2105;K18PJIXQ32101099;G5101099;2000-08-01;2000-08-10;16820;Wydech;1;575;Komentarz mechanika
2106;K18PJIXQ32101099;G5101099;2000-08-10;2000-08-18;16714;Wydech;1;632;Komentarz mechanika
2107;M67ASQNO53101101;V3101101;2000-08-01;2000-08-05;17966;Warczy;1;2573;Komentarz mechanika
2108;B07AUKQM24101104;E5101104;2000-06-01;2000-06-07;11089;Wydech;10;682;Komentarz mechanika
2109;B07AUKQM24101104;E5101104;2000-06-07;2000-06-07;11537;Wydech;9;2587;Komentarz mechanika
2110;E50BKUZA27101107;M0101107;2000-08-01;2000-08-10;19870;Wydech;7;5148;Komentarz mechanika
2111;E50BKUZA27101107;M0101107;2000-10-10;2000-10-11;19773;Wydech;8;5999;Komentarz mechanika
2112;E50BKUZA27101107;M0101107;2000-12-11;2000-12-12;19786;Silnik;5;366;Komentarz mechanika
2113;R43LMOYL56101108;Z1101108;2000-07-01;2000-07-01;17849;Hamulce;10;4047;Komentarz mechanika
2114;R43LMOYL56101108;Z1101108;2000-07-01;2000-07-05;18356;Hamulce;2;5944;Komentarz mechanika
2115;R43LMOYL56101108;Z1101108;2000-07-05;2000-07-09;17951;Hamulce;9;5586;Komentarz mechanika
2116;S76YVWRU40101109;M1101109;2000-06-01;2000-06-10;15255;Warczy;2;876;Komentarz mechanika
2117;S76YVWRU40101109;M1101109;2000-07-10;2000-07-16;15675;Wydech;4;1636;Komentarz mechanika
2118;S76YVWRU40101109;M1101109;2000-09-16;2000-09-20;16002;Wydech;1;5908;Komentarz mechanika
2119;S76YVWRU40101109;M1101109;2000-10-20;2000-10-27;15542;Silnik;4;6025;Komentarz mechanika
2120;Z79XHHOQ60101111;R2101111;2000-08-01;2000-08-10;18040;Wydech;2;1985;Komentarz mechanika
2121;A34BBVEB66101112;N5101112;2000-08-01;2000-08-05;20431;Silnik;3;6388;Komentarz mechanika
2122;C21QGKDZ73101113;V0101113;2000-08-01;2000-08-01;19729;Hamulce;9;8914;Komentarz mechanika
2123;L65LNJCU95101114;O4101114;2000-08-01;2000-08-03;20727;Wydech;4;9141;Komentarz mechanika
2124;L65LNJCU95101114;O4101114;2000-10-03;2000-10-09;20601;Wydech;8;7821;Komentarz mechanika
2125;L65LNJCU95101114;O4101114;2000-10-09;2000-10-11;20772;Wydech;5;5756;Komentarz mechanika
2126;H44MCQMP52101116;A9101116;2000-08-01;2000-08-05;16895;Wydech;1;9767;Komentarz mechanika
2127;Z13YRTJI66101117;J1101117;2000-07-01;2000-07-01;20546;Silnik;5;6191;Komentarz mechanika
2128;Z13YRTJI66101117;J1101117;2000-07-01;2000-07-10;20386;Hamulce;10;3875;Komentarz mechanika
2129;Z13YRTJI66101117;J1101117;2000-07-10;2000-07-19;20115;Hamulce;2;2931;Komentarz mechanika
2130;Z13YRTJI66101117;J1101117;2000-08-19;2000-08-21;20401;Hamulce;10;1226;Komentarz mechanika
2131;R65WOLKP19101118;O5101118;2000-07-01;2000-07-07;15245;Wydech;10;648;Komentarz mechanika
2132;R36NVFWD07101119;F3101119;2000-07-01;2000-07-10;20641;Silnik;3;819;Komentarz mechanika
2133;E75UHTHH76101120;D9101120;2000-08-01;2000-08-03;15985;Hamulce;2;7131;Komentarz mechanika
2134;E75UHTHH76101120;D9101120;2000-09-03;2000-09-11;16318;Silnik;9;8382;Komentarz mechanika
2135;E75UHTHH76101120;D9101120;2000-10-11;2000-10-21;16549;Wydech;4;337;Komentarz mechanika
2136;V92HNNHF10101121;Q9101121;2000-07-01;2000-07-02;14354;Warczy;4;1858;Komentarz mechanika
2137;V92HNNHF10101121;Q9101121;2000-07-02;2000-07-04;14622;Warczy;6;1370;Komentarz mechanika
2138;V92HNNHF10101121;Q9101121;2000-08-04;2000-08-10;14484;Silnik;1;8939;Komentarz mechanika
2139;V92HNNHF10101121;Q9101121;2000-08-10;2000-08-11;14885;Silnik;2;5851;Komentarz mechanika
2140;R06NZICY86101122;B9101122;2000-08-01;2000-08-07;19360;Hamulce;6;3384;Komentarz mechanika
2141;R06NZICY86101122;B9101122;2000-10-07;2000-10-16;18503;Warczy;2;9872;Komentarz mechanika
2142;R06NZICY86101122;B9101122;2000-10-16;2000-10-26;18578;Hamulce;10;9657;Komentarz mechanika
2143;R06NZICY86101122;B9101122;2000-10-26;2000-11-06;19279;Warczy;2;3038;Komentarz mechanika
2144;C45UUNIZ17101124;H5101124;2000-07-01;2000-07-02;20081;Wydech;6;5193;Komentarz mechanika
2145;C45UUNIZ17101124;H5101124;2000-07-02;2000-07-10;20243;Warczy;6;570;Komentarz mechanika
2146;C45UUNIZ17101124;H5101124;2000-07-10;2000-07-13;19566;Warczy;5;7800;Komentarz mechanika
2147;C45UUNIZ17101124;H5101124;2000-09-13;2000-09-16;20099;Warczy;2;1922;Komentarz mechanika
2148;Q55AZZPW91101126;K2101126;2000-08-01;2000-08-05;15978;Warczy;5;9563;Komentarz mechanika
2149;Q55AZZPW91101126;K2101126;2000-09-05;2000-09-14;15788;Silnik;6;707;Komentarz mechanika
2150;Q55AZZPW91101126;K2101126;2000-10-14;2000-10-21;16101;Hamulce;9;2386;Komentarz mechanika
2151;K34GHASO95101127;J6101127;2000-08-01;2000-08-04;19537;Warczy;4;5155;Komentarz mechanika
2152;K34GHASO95101127;J6101127;2000-09-04;2000-09-14;19322;Wydech;3;4006;Komentarz mechanika
2153;V93BKNUM80101128;E9101128;2000-08-01;2000-08-07;18226;Silnik;8;4494;Komentarz mechanika
2154;V93BKNUM80101128;E9101128;2000-08-07;2000-08-17;18224;Wydech;4;2566;Komentarz mechanika
2155;V93BKNUM80101128;E9101128;2000-10-17;2000-10-21;18488;Warczy;2;926;Komentarz mechanika
2156;F32HRSMT57101129;H5101129;2000-08-01;2000-08-05;12296;Silnik;1;2413;Komentarz mechanika
2157;F32HRSMT57101129;H5101129;2000-10-05;2000-10-07;12067;Warczy;4;9997;Komentarz mechanika
2158;F32HRSMT57101129;H5101129;2000-11-07;2000-11-13;12103;Warczy;7;7456;Komentarz mechanika
2159;F32HRSMT57101129;H5101129;2000-12-13;2000-12-23;12262;Warczy;10;4296;Komentarz mechanika
2160;A35QHPZV64101130;U2101130;2000-08-01;2000-08-06;17903;Wydech;1;821;Komentarz mechanika
2161;A35QHPZV64101130;U2101130;2000-08-06;2000-08-10;17789;Warczy;4;5412;Komentarz mechanika
2162;A35QHPZV64101130;U2101130;2000-08-10;2000-08-10;17731;Wydech;6;4479;Komentarz mechanika
2163;I74SWTDD54101132;S5101132;2000-07-01;2000-07-02;15657;Warczy;1;4007;Komentarz mechanika
2164;I74SWTDD54101132;S5101132;2000-08-02;2000-08-09;15747;Silnik;10;3650;Komentarz mechanika
2165;E09QIUGU06101133;O6101133;2000-06-01;2000-06-05;16801;Hamulce;3;3812;Komentarz mechanika
2166;A85WMSMF02101134;R4101134;2000-08-01;2000-08-10;20472;Wydech;10;8953;Komentarz mechanika
2167;A85WMSMF02101134;R4101134;2000-09-10;2000-09-17;20555;Hamulce;3;7701;Komentarz mechanika
2168;A85WMSMF02101134;R4101134;2000-09-17;2000-09-21;20588;Warczy;10;7562;Komentarz mechanika
2169;A85WMSMF02101134;R4101134;2000-09-21;2000-09-25;20771;Warczy;9;9728;Komentarz mechanika
2170;K26VDVUY16101135;S8101135;2000-08-01;2000-08-01;14622;Wydech;1;5158;Komentarz mechanika
2171;N11NNJSM57101137;F1101137;2000-07-01;2000-07-02;13090;Silnik;8;4625;Komentarz mechanika
2172;N11NNJSM57101137;F1101137;2000-08-02;2000-08-02;13394;Wydech;8;7864;Komentarz mechanika
2173;N11NNJSM57101137;F1101137;2000-09-02;2000-09-06;13712;Warczy;2;7935;Komentarz mechanika
2174;I29RATCO07101138;M6101138;2000-07-01;2000-07-02;19800;Warczy;6;4858;Komentarz mechanika
2175;Z10PDKYV08101139;A3101139;2000-07-01;2000-07-02;17852;Warczy;10;7501;Komentarz mechanika
2176;Z10PDKYV08101139;A3101139;2000-07-02;2000-07-11;17140;Wydech;5;6789;Komentarz mechanika
2177;Z10PDKYV08101139;A3101139;2000-09-11;2000-09-20;17971;Wydech;2;1930;Komentarz mechanika
2178;Z10PDKYV08101139;A3101139;2000-11-20;2000-11-25;17438;Warczy;3;2080;Komentarz mechanika
2179;L38RNJNW07101141;A9101141;2000-06-01;2000-06-01;11984;Wydech;3;455;Komentarz mechanika
2180;L38RNJNW07101141;A9101141;2000-08-01;2000-08-05;12165;Warczy;4;8261;Komentarz mechanika
2181;L38RNJNW07101141;A9101141;2000-09-05;2000-09-05;12242;Warczy;9;2813;Komentarz mechanika
2182;H07FFPRG22101143;O2101143;2000-08-01;2000-08-08;18587;Warczy;9;4192;Komentarz mechanika
2183;H07FFPRG22101143;O2101143;2000-10-08;2000-10-17;19152;Warczy;6;2184;Komentarz mechanika
2184;H07FFPRG22101143;O2101143;2000-11-17;2000-11-19;18574;Silnik;2;6263;Komentarz mechanika
2185;H07FFPRG22101143;O2101143;2000-13-19;2001-02-01;18585;Warczy;5;3302;Komentarz mechanika
2186;V25TOSYT62101144;L3101144;2000-07-01;2000-07-05;17795;Silnik;8;9509;Komentarz mechanika
2187;V25TOSYT62101144;L3101144;2000-08-05;2000-08-08;17829;Wydech;5;6842;Komentarz mechanika
2188;V25TOSYT62101144;L3101144;2000-10-08;2000-10-15;17505;Wydech;6;2613;Komentarz mechanika
2189;V25TOSYT62101144;L3101144;2000-10-15;2000-10-22;16920;Silnik;4;3347;Komentarz mechanika
2190;G54ZVFDG51101146;M1101146;2000-07-01;2000-07-04;12487;Warczy;6;5679;Komentarz mechanika
2191;Z81RKDZM93101149;I9101149;2000-08-01;2000-08-11;17870;Warczy;4;345;Komentarz mechanika
2192;Q27UXLZG77101150;Y8101150;2000-07-01;2000-07-03;11228;Warczy;2;9632;Komentarz mechanika
2193;Q27UXLZG77101150;Y8101150;2000-08-03;2000-08-08;11629;Wydech;9;3501;Komentarz mechanika
2194;E03LVSVN05101151;I7101151;2000-07-01;2000-07-09;21439;Warczy;1;185;Komentarz mechanika
2195;E03LVSVN05101151;I7101151;2000-09-09;2000-09-15;21299;Hamulce;2;5086;Komentarz mechanika
2196;E03LVSVN05101151;I7101151;2000-10-15;2000-10-21;21589;Wydech;5;506;Komentarz mechanika
2197;E03LVSVN05101151;I7101151;2000-11-21;2000-11-22;21255;Wydech;8;5904;Komentarz mechanika
2198;T11MRBLN36101152;Z2101152;2000-06-01;2000-06-05;21555;Warczy;7;2214;Komentarz mechanika
2199;T11MRBLN36101152;Z2101152;2000-07-05;2000-07-05;20861;Hamulce;5;2735;Komentarz mechanika
2200;T11MRBLN36101152;Z2101152;2000-07-05;2000-07-14;20922;Warczy;5;729;Komentarz mechanika
2201;T11MRBLN36101152;Z2101152;2000-07-14;2000-07-20;20809;Hamulce;4;9471;Komentarz mechanika
2202;B15TUZLU93101153;N5101153;2000-06-01;2000-06-03;15662;Silnik;7;6943;Komentarz mechanika
2203;B15TUZLU93101153;N5101153;2000-07-03;2000-07-05;15127;Wydech;2;5564;Komentarz mechanika
2204;B15TUZLU93101153;N5101153;2000-08-05;2000-08-11;15522;Hamulce;10;3817;Komentarz mechanika
2205;B15TUZLU93101153;N5101153;2000-10-11;2000-10-19;15455;Silnik;10;6653;Komentarz mechanika
2206;J78KVTKE78101154;D2101154;2000-08-01;2000-08-02;21914;Silnik;9;2031;Komentarz mechanika
2207;J78KVTKE78101154;D2101154;2000-08-02;2000-08-02;21354;Hamulce;10;4810;Komentarz mechanika
2208;J78KVTKE78101154;D2101154;2000-09-02;2000-09-12;21214;Wydech;9;372;Komentarz mechanika
2209;R25HZPWO49101155;S8101155;2000-06-01;2000-06-10;15246;Warczy;3;923;Komentarz mechanika
2210;D21ASZEU71101156;L9101156;2000-08-01;2000-08-06;15345;Wydech;8;909;Komentarz mechanika
2211;D21ASZEU71101156;L9101156;2000-10-06;2000-10-08;14751;Wydech;4;6463;Komentarz mechanika
2212;D21ASZEU71101156;L9101156;2000-10-08;2000-10-09;14416;Wydech;8;3753;Komentarz mechanika
2213;P50MQKLC04101157;Q8101157;2000-07-01;2000-07-08;18909;Wydech;7;6432;Komentarz mechanika
2214;P50MQKLC04101157;Q8101157;2000-09-08;2000-09-10;19180;Hamulce;3;4454;Komentarz mechanika
2215;Y74CLXEI21101158;M2101158;2000-08-01;2000-08-04;20176;Silnik;6;1044;Komentarz mechanika
2216;K17NLCAY89101160;D1101160;2000-08-01;2000-08-04;19754;Hamulce;10;280;Komentarz mechanika
2217;K17NLCAY89101160;D1101160;2000-09-04;2000-09-12;19297;Wydech;3;9666;Komentarz mechanika
2218;K17NLCAY89101160;D1101160;2000-11-12;2000-11-20;19439;Silnik;2;8590;Komentarz mechanika
2219;J13ENGQU18101161;C8101161;2000-06-01;2000-06-11;20120;Hamulce;4;6977;Komentarz mechanika
2220;J13ENGQU18101161;C8101161;2000-06-11;2000-06-15;20319;Warczy;9;6843;Komentarz mechanika
2221;J13ENGQU18101161;C8101161;2000-07-15;2000-07-21;19973;Warczy;3;4405;Komentarz mechanika
2222;J13ENGQU18101161;C8101161;2000-07-21;2000-07-28;20368;Wydech;8;8105;Komentarz mechanika
2223;M19WKDDM21101162;J4101162;2000-06-01;2000-06-03;12684;Silnik;10;6506;Komentarz mechanika
2224;M19WKDDM21101162;J4101162;2000-07-03;2000-07-11;11824;Warczy;8;1935;Komentarz mechanika
2225;M19WKDDM21101162;J4101162;2000-08-11;2000-08-20;12622;Warczy;7;6408;Komentarz mechanika
2226;X68PUZIL64101164;G0101164;2000-07-01;2000-07-02;14896;Wydech;2;506;Komentarz mechanika
2227;X68PUZIL64101164;G0101164;2000-09-02;2000-09-03;15196;Hamulce;5;9461;Komentarz mechanika
2228;C44HTEEI53101165;T7101165;2000-07-01;2000-07-10;12011;Wydech;5;2288;Komentarz mechanika
2229;J84TLILV82101167;I1101167;2000-06-01;2000-06-05;18557;Silnik;4;860;Komentarz mechanika
2230;J84TLILV82101167;I1101167;2000-07-05;2000-07-07;18243;Silnik;10;8480;Komentarz mechanika
2231;X62KJWEN53101168;D3101168;2000-06-01;2000-06-04;19561;Silnik;6;8481;Komentarz mechanika
2232;X62KJWEN53101168;D3101168;2000-07-04;2000-07-08;19338;Hamulce;7;3566;Komentarz mechanika
2233;X62KJWEN53101168;D3101168;2000-09-08;2000-09-17;19463;Silnik;6;7371;Komentarz mechanika
2234;S18AEBPJ82101170;F0101170;2000-06-01;2000-06-07;20059;Wydech;1;3896;Komentarz mechanika
2235;S18AEBPJ82101170;F0101170;2000-06-07;2000-06-14;19644;Silnik;9;9850;Komentarz mechanika
2236;S18AEBPJ82101170;F0101170;2000-08-14;2000-08-17;19636;Wydech;2;2341;Komentarz mechanika
2237;Z37RFDYW67101172;S6101172;2000-06-01;2000-06-07;17004;Wydech;8;8046;Komentarz mechanika
2238;Z37RFDYW67101172;S6101172;2000-06-07;2000-06-13;17065;Warczy;1;823;Komentarz mechanika
2239;Z37RFDYW67101172;S6101172;2000-06-13;2000-06-13;17156;Wydech;4;2707;Komentarz mechanika
2240;Z37RFDYW67101172;S6101172;2000-08-13;2000-08-14;16520;Silnik;5;5763;Komentarz mechanika
2241;U56ITURJ73101173;H8101173;2000-06-01;2000-06-11;13611;Wydech;2;4210;Komentarz mechanika
2242;U56ITURJ73101173;H8101173;2000-06-11;2000-06-21;13846;Warczy;5;1998;Komentarz mechanika
2243;U56ITURJ73101173;H8101173;2000-07-21;2000-08-03;13852;Hamulce;8;3242;Komentarz mechanika
2244;U56ITURJ73101173;H8101173;2000-08-03;2000-08-13;13668;Silnik;10;6565;Komentarz mechanika
2245;G07YAWUR65101174;A2101174;2000-07-01;2000-07-11;21183;Hamulce;9;726;Komentarz mechanika
2246;G07YAWUR65101174;A2101174;2000-08-11;2000-08-11;20410;Silnik;8;8870;Komentarz mechanika
2247;G07YAWUR65101174;A2101174;2000-10-11;2000-10-16;20808;Silnik;9;494;Komentarz mechanika
2248;G07YAWUR65101174;A2101174;2000-10-16;2000-10-24;20941;Warczy;2;3123;Komentarz mechanika
2249;D27GPWVP14101175;M8101175;2000-08-01;2000-08-11;14349;Warczy;9;1867;Komentarz mechanika
2250;D27GPWVP14101175;M8101175;2000-09-11;2000-09-12;15014;Silnik;3;3315;Komentarz mechanika
2251;S90UESYR42101179;P5101179;2000-06-01;2000-06-08;11933;Wydech;2;375;Komentarz mechanika
2252;S90UESYR42101179;P5101179;2000-07-08;2000-07-11;12004;Warczy;9;7427;Komentarz mechanika
2253;D04KYXCI31101180;W2101180;2000-06-01;2000-06-08;17018;Hamulce;10;7221;Komentarz mechanika
2254;D04KYXCI31101180;W2101180;2000-07-08;2000-07-08;17236;Wydech;5;2603;Komentarz mechanika
2255;D04KYXCI31101180;W2101180;2000-09-08;2000-09-11;16827;Wydech;2;2314;Komentarz mechanika
2256;J60PGRMN40101181;W9101181;2000-07-01;2000-07-09;16782;Silnik;10;2326;Komentarz mechanika
2257;J60PGRMN40101181;W9101181;2000-09-09;2000-09-13;16243;Hamulce;9;2329;Komentarz mechanika
2258;D90IDRIC76101184;E0101184;2000-08-01;2000-08-09;21481;Wydech;7;441;Komentarz mechanika
2259;D90IDRIC76101184;E0101184;2000-10-09;2000-10-18;21544;Warczy;2;4501;Komentarz mechanika
2260;M53SDMXO10101186;Z3101186;2000-06-01;2000-06-07;20488;Wydech;5;3913;Komentarz mechanika
2261;M53SDMXO10101186;Z3101186;2000-07-07;2000-07-13;20299;Warczy;1;9380;Komentarz mechanika
2262;M53SDMXO10101186;Z3101186;2000-08-13;2000-08-13;20396;Wydech;1;557;Komentarz mechanika
2263;S36UQSZY69101188;Z9101188;2000-08-01;2000-08-10;17532;Warczy;1;6128;Komentarz mechanika
2264;S36UQSZY69101188;Z9101188;2000-08-10;2000-08-19;17795;Hamulce;2;733;Komentarz mechanika
2265;S36UQSZY69101188;Z9101188;2000-10-19;2000-10-19;17783;Hamulce;10;4450;Komentarz mechanika
2266;U95DUTDT20101189;U1101189;2000-06-01;2000-06-09;15057;Hamulce;2;4711;Komentarz mechanika
2267;D02KSVUL05101190;N5101190;2000-06-01;2000-06-02;16478;Warczy;1;5218;Komentarz mechanika
2268;D02KSVUL05101190;N5101190;2000-07-02;2000-07-07;15723;Wydech;3;1121;Komentarz mechanika
2269;D02KSVUL05101190;N5101190;2000-07-07;2000-07-15;16003;Wydech;5;6699;Komentarz mechanika
2270;D02KSVUL05101190;N5101190;2000-08-15;2000-08-19;15795;Hamulce;5;7738;Komentarz mechanika
2271;B29ORRFP97101191;K9101191;2000-06-01;2000-06-02;16199;Warczy;4;7179;Komentarz mechanika
2272;B29ORRFP97101191;K9101191;2000-06-02;2000-06-08;16059;Wydech;3;6648;Komentarz mechanika
2273;B29ORRFP97101191;K9101191;2000-06-08;2000-06-16;16454;Wydech;3;6173;Komentarz mechanika
2274;B29ORRFP97101191;K9101191;2000-06-16;2000-06-16;15932;Wydech;10;3793;Komentarz mechanika
2275;R35CESRN90101192;N2101192;2000-06-01;2000-06-05;14912;Hamulce;5;7969;Komentarz mechanika
2276;R35CESRN90101192;N2101192;2000-07-05;2000-07-06;14035;Wydech;7;8163;Komentarz mechanika
2277;X27SDRNC59101194;W5101194;2000-08-01;2000-08-03;19000;Warczy;10;2959;Komentarz mechanika
2278;X27SDRNC59101194;W5101194;2000-08-03;2000-08-07;19403;Silnik;6;4257;Komentarz mechanika
2279;N63SATQN56101195;A1101195;2000-06-01;2000-06-03;14942;Hamulce;3;614;Komentarz mechanika
2280;N63SATQN56101195;A1101195;2000-06-03;2000-06-05;14402;Hamulce;8;5410;Komentarz mechanika
2281;N63SATQN56101195;A1101195;2000-06-05;2000-06-05;14726;Silnik;5;5811;Komentarz mechanika
2282;N63SATQN56101195;A1101195;2000-06-05;2000-06-07;14959;Wydech;1;9586;Komentarz mechanika
2283;U86XVMNK34101196;J4101196;2000-08-01;2000-08-09;14307;Wydech;10;1828;Komentarz mechanika
2284;A21TDTHO28101197;A9101197;2000-06-01;2000-06-06;18193;Warczy;4;6351;Komentarz mechanika
2285;H89QINXI16101198;O6101198;2000-06-01;2000-06-11;17612;Hamulce;3;8589;Komentarz mechanika
2286;H89QINXI16101198;O6101198;2000-07-11;2000-07-16;18041;Silnik;4;6434;Komentarz mechanika
2287;W13TZXGE27101199;M5101199;2000-06-01;2000-06-01;14031;Warczy;8;2651;Komentarz mechanika
2288;W13TZXGE27101199;M5101199;2000-08-01;2000-08-04;14531;Warczy;1;2565;Komentarz mechanika
2289;W13TZXGE27101199;M5101199;2000-08-04;2000-08-11;14458;Wydech;5;5524;Komentarz mechanika
2290;W13TZXGE27101199;M5101199;2000-08-11;2000-08-15;13983;Warczy;1;7840;Komentarz mechanika
2291;R33VMJHK27101200;U2101200;2000-08-01;2000-08-04;18350;Silnik;9;5314;Komentarz mechanika
2292;R33VMJHK27101200;U2101200;2000-08-04;2000-08-11;18648;Wydech;9;5402;Komentarz mechanika
2293;R33VMJHK27101200;U2101200;2000-09-11;2000-09-14;18742;Warczy;7;5039;Komentarz mechanika
2294;R38LPBDH53101201;Q7101201;2000-07-01;2000-07-02;21344;Hamulce;4;590;Komentarz mechanika
2295;P39VIZTF27101202;I8101202;2000-07-01;2000-07-08;13231;Wydech;10;7069;Komentarz mechanika
2296;P39VIZTF27101202;I8101202;2000-07-08;2000-07-16;12886;Warczy;4;256;Komentarz mechanika
2297;K36AVDHM21101205;M6101205;2000-07-01;2000-07-09;20488;Wydech;7;2088;Komentarz mechanika
2298;K36AVDHM21101205;M6101205;2000-07-09;2000-07-13;20143;Hamulce;9;5755;Komentarz mechanika
2299;K36AVDHM21101205;M6101205;2000-09-13;2000-09-22;19956;Hamulce;8;3208;Komentarz mechanika
2300;K36AVDHM21101205;M6101205;2000-09-22;2000-09-24;20427;Wydech;5;6239;Komentarz mechanika
2301;Y53UQODP60101206;X5101206;2000-08-01;2000-08-05;16252;Hamulce;3;8678;Komentarz mechanika
2302;P03IRSYZ33101208;Z6101208;2000-08-01;2000-08-03;21009;Wydech;4;8684;Komentarz mechanika
2303;P03IRSYZ33101208;Z6101208;2000-09-03;2000-09-09;20856;Hamulce;5;4256;Komentarz mechanika
2304;P03IRSYZ33101208;Z6101208;2000-09-09;2000-09-12;21125;Warczy;2;479;Komentarz mechanika
2305;P03IRSYZ33101208;Z6101208;2000-10-12;2000-10-14;20895;Warczy;3;2309;Komentarz mechanika
2306;I71GAMVI05101210;A4101210;2000-06-01;2000-06-11;19639;Silnik;5;8796;Komentarz mechanika
2307;R50RQZEF94101211;Q5101211;2000-08-01;2000-08-11;18513;Wydech;1;3380;Komentarz mechanika
2308;R50RQZEF94101211;Q5101211;2000-09-11;2000-09-15;18877;Warczy;5;611;Komentarz mechanika
2309;X72VRSUW55101212;R2101212;2000-06-01;2000-06-04;19921;Wydech;7;1791;Komentarz mechanika
2310;J81DZKIU17101213;D6101213;2000-08-01;2000-08-10;21486;Warczy;1;8623;Komentarz mechanika
2311;E42CMWCB26101214;W0101214;2000-08-01;2000-08-11;19764;Silnik;7;7935;Komentarz mechanika
2312;D83RAOUP19101215;P8101215;2000-07-01;2000-07-05;20447;Silnik;3;8623;Komentarz mechanika
2313;D83RAOUP19101215;P8101215;2000-07-05;2000-07-07;20482;Wydech;10;6553;Komentarz mechanika
2314;D83RAOUP19101215;P8101215;2000-08-07;2000-08-07;20717;Hamulce;2;2194;Komentarz mechanika
2315;X95OKNWI19101216;T2101216;2000-08-01;2000-08-10;20663;Warczy;8;9308;Komentarz mechanika
2316;B58LUSJZ20101217;W6101217;2000-06-01;2000-06-09;12629;Warczy;1;384;Komentarz mechanika
2317;B58LUSJZ20101217;W6101217;2000-07-09;2000-07-09;11981;Silnik;1;5587;Komentarz mechanika
2318;B58LUSJZ20101217;W6101217;2000-09-09;2000-09-18;12358;Hamulce;9;3804;Komentarz mechanika
2319;J38IMLUF36101218;J1101218;2000-08-01;2000-08-08;13948;Hamulce;5;4562;Komentarz mechanika
2320;J38IMLUF36101218;J1101218;2000-09-08;2000-09-08;13785;Hamulce;6;131;Komentarz mechanika
2321;J38IMLUF36101218;J1101218;2000-09-08;2000-09-09;14391;Warczy;4;1576;Komentarz mechanika
2322;X62UPLDM51101219;E5101219;2000-08-01;2000-08-08;14874;Wydech;7;8864;Komentarz mechanika
2323;W74SUPJZ99101220;S7101220;2000-08-01;2000-08-07;18374;Hamulce;8;9135;Komentarz mechanika
2324;W74SUPJZ99101220;S7101220;2000-09-07;2000-09-07;18278;Hamulce;3;4547;Komentarz mechanika
2325;N59TVOUI80101221;L0101221;2000-06-01;2000-06-07;16027;Warczy;8;3510;Komentarz mechanika
